Loan Date,Patron Id,Patron Group,Due Date,Barcode,Circ Desk Name,Description
3/16/23,-1,,3/16/23,IPHONE42,Default Circulation Desk,IPH-LOC-04
3/16/23,-1,,3/16/23,IPHONE54,CLICC Circ Desk,IPH-POW-10
3/16/23,-1,,3/16/23,WALLADPT45,CLICC Circ Desk,
3/16/23,-1,UCLA Academic,3/23/23,CBK208,Biomed Circ Desk,CBK-BIO-19
3/16/23,-1,UCLA Graduate,3/16/23,ANDROID22,CLICC Circ Desk,AND-POW-01
3/16/23,-1,UCLA Graduate,3/16/23,HDMIC09,CLICC Circ Desk,HDMC-YRL-01
3/16/23,-1,UCLA Graduate,3/16/23,HDMIC15,CLICC Circ Desk,HDMC-YRL-07
3/16/23,-1,UCLA Graduate,3/16/23,HDST25,Biomed Circ Desk,HDS-BIO-08
3/16/23,-1,UCLA Graduate,3/16/23,HDST28,Biomed Circ Desk,HDS-BIO-11
3/16/23,-1,UCLA Graduate,3/16/23,HPUSBC01,SEL Boelter Circ Desk,HPUS-BOE-01
3/16/23,-1,UCLA Graduate,3/16/23,HPUSBC10,SEL Boelter Circ Desk,
3/16/23,-1,UCLA Graduate,3/16/23,IPHONE32,CLICC Circ Desk,IPH-YRL-08
3/16/23,-1,UCLA Graduate,3/16/23,IPHONE33,CLICC Circ Desk,IPH-YRL-09
3/16/23,-1,UCLA Graduate,3/16/23,IPHONE41,Default Circulation Desk,IPH-LOC-03
3/16/23,-1,UCLA Graduate,3/16/23,IPHONE52,CLICC Circ Desk,IPH-POW-08
3/16/23,-1,UCLA Graduate,3/16/23,IPHONE58,Biomed Circ Desk,IPH-BIO-02
3/16/23,-1,UCLA Graduate,3/16/23,IPHONE78,CLICC Circ Desk,
3/16/23,-1,UCLA Graduate,3/16/23,MACCHRG42,CLICC Circ Desk,MAGT-YRL-04
3/16/23,-1,UCLA Graduate,3/16/23,MACUSBC19,CLICC Circ Desk,USBC-POW-02
3/16/23,-1,UCLA Graduate,3/16/23,MACUSBC24,CLICC Circ Desk,USBC-POW-07
3/16/23,-1,UCLA Graduate,3/16/23,OMNI02,Biomed Circ Desk,OMN-BIO-02
3/16/23,-1,UCLA Graduate,3/16/23,OMNI03,Biomed Circ Desk,OMN-BIO-03
3/16/23,-1,UCLA Graduate,3/16/23,OMNI26,Music Circ Desk,OMN-MUS-06
3/16/23,-1,UCLA Graduate,3/16/23,UVGA16,CLICC Circ Desk,
3/16/23,-1,UCLA Graduate,3/16/23,WALLADPT22,Biomed Circ Desk,ADP-BIO-06
3/16/23,-1,UCLA Graduate,3/16/23,WALLADPT26,CLICC Circ Desk,ADP-YRL-03
3/16/23,-1,UCLA Graduate,3/16/23,WALLADPT44,CLICC Circ Desk,
3/16/23,-1,UCLA Graduate,3/19/23,CALC11,CLICC Circ Desk,
3/16/23,-1,UCLA Graduate,3/23/23,CBK103,CLICC Circ Desk,CBCR-24
3/16/23,-1,UCLA Graduate,3/23/23,CBK190,SEL Boelter Circ Desk,CBK-BIO-01
3/16/23,-1,UCLA Graduate,3/23/23,CBK407,CLICC Circ Desk,CBK-CLICC-158
3/16/23,-1,UCLA Graduate,3/23/23,HP-033,CLICC Circ Desk,WL-GEO-003
3/16/23,-1,UCLA Graduate,3/30/23,CLICC-MM-0076,CLICC Circ Desk,ITS iPad 128
3/16/23,-1,UCLA Graduate,3/30/23,HP-029,CLICC Circ Desk,WL-BCR-19
3/16/23,-1,UCLA Music Grad,3/16/23,MACCHRG01,Music Circ Desk,MAGT-MUS-01
3/16/23,-1,UCLA Undergrad,3/16/23,HDMIC13,CLICC Circ Desk,HDMC-YRL-05
3/16/23,-1,UCLA Undergrad,3/16/23,HDST04,SEL Boelter Circ Desk,HDS-BOE-04
3/16/23,-1,UCLA Undergrad,3/16/23,HDST08,CLICC Circ Desk,HDS-YRL-02
3/16/23,-1,UCLA Undergrad,3/16/23,HDST30,CLICC Circ Desk,
3/16/23,-1,UCLA Undergrad,3/16/23,HPUSBC07,SEL Boelter Circ Desk,
3/16/23,-1,UCLA Undergrad,3/16/23,IPHONE01,Music Circ Desk,IPH-MUS-01
3/16/23,-1,UCLA Undergrad,3/16/23,IPHONE04,Music Circ Desk,IPH-MUS-04
3/16/23,-1,UCLA Undergrad,3/16/23,IPHONE18,SEL Boelter Circ Desk,IPH-BOE-02
3/16/23,-1,UCLA Undergrad,3/16/23,IPHONE27,CLICC Circ Desk,IPH-YRL-03
3/16/23,-1,UCLA Undergrad,3/16/23,IPHONE31,CLICC Circ Desk,IPH-YRL-07
3/16/23,-1,UCLA Undergrad,3/16/23,IPHONE32,CLICC Circ Desk,IPH-YRL-08
3/16/23,-1,UCLA Undergrad,3/16/23,IPHONE33,CLICC Circ Desk,IPH-YRL-09
3/16/23,-1,UCLA Undergrad,3/16/23,IPHONE34,CLICC Circ Desk,IPH-YRL-10
3/16/23,-1,UCLA Undergrad,3/16/23,IPHONE36,CLICC Circ Desk,IPH-YRL-12
3/16/23,-1,UCLA Undergrad,3/16/23,IPHONE37,CLICC Circ Desk,IPH-YRL-13
3/16/23,-1,UCLA Undergrad,3/16/23,IPHONE44,CLICC Circ Desk,
3/16/23,-1,UCLA Undergrad,3/16/23,IPHONE52,CLICC Circ Desk,IPH-POW-08
3/16/23,-1,UCLA Undergrad,3/16/23,IPHONE54,CLICC Circ Desk,IPH-POW-10
3/16/23,-1,UCLA Undergrad,3/16/23,IPHONE58,Biomed Circ Desk,IPH-BIO-02
3/16/23,-1,UCLA Undergrad,3/16/23,IPHONE60,Biomed Circ Desk,IPH-BIO-04
3/16/23,-1,UCLA Undergrad,3/16/23,IPHONE60,SEL Boelter Circ Desk,IPH-BIO-04
3/16/23,-1,UCLA Undergrad,3/16/23,IPHONE73,Default Circulation Desk,
3/16/23,-1,UCLA Undergrad,3/16/23,IPHONE78,CLICC Circ Desk,
3/16/23,-1,UCLA Undergrad,3/16/23,MACCHRG53,CLICC Circ Desk,MAGT-POW-07
3/16/23,-1,UCLA Undergrad,3/16/23,MACUSBC09,CLICC Circ Desk,USBC-YRL-05
3/16/23,-1,UCLA Undergrad,3/16/23,MACUSBC12,Default Circulation Desk,USBC-LOC-01
3/16/23,-1,UCLA Undergrad,3/16/23,MACUSBC16,Default Circulation Desk,USBC-LOC-05
3/16/23,-1,UCLA Undergrad,3/16/23,MACUSBC19,CLICC Circ Desk,USBC-POW-02
3/16/23,-1,UCLA Undergrad,3/16/23,MACUSBC25,CLICC Circ Desk,USBC-POW-08
3/16/23,-1,UCLA Undergrad,3/16/23,MACUSBC30,CLICC Circ Desk,
3/16/23,-1,UCLA Undergrad,3/16/23,MSE09,CLICC Circ Desk,
3/16/23,-1,UCLA Undergrad,3/16/23,OMNI01,Biomed Circ Desk,OMN-BIO-01
3/16/23,-1,UCLA Undergrad,3/16/23,OMNI11,SEL Boelter Circ Desk,OMN-BOE-01
3/16/23,-1,UCLA Undergrad,3/16/23,OMNI14,SEL Boelter Circ Desk,OMN-BOE-04
3/16/23,-1,UCLA Undergrad,3/16/23,OMNI15,SEL Boelter Circ Desk,OMN-BOE-05
3/16/23,-1,UCLA Undergrad,3/16/23,OMNI17,SEL Boelter Circ Desk,OMN-BOE-07
3/16/23,-1,UCLA Undergrad,3/16/23,OMNI19,SEL Boelter Circ Desk,OMN-BOE-09
3/16/23,-1,UCLA Undergrad,3/16/23,OMNI23,Music Circ Desk,OMN-MUS-03
3/16/23,-1,UCLA Undergrad,3/16/23,OMNI24,Music Circ Desk,OMN-MUS-04
3/16/23,-1,UCLA Undergrad,3/16/23,OMNI33,CLICC Circ Desk,OMN-YRL-03
3/16/23,-1,UCLA Undergrad,3/16/23,OMNI34,CLICC Circ Desk,OMN-YRL-04
3/16/23,-1,UCLA Undergrad,3/16/23,OMNI36,CLICC Circ Desk,OMN-YRL-06
3/16/23,-1,UCLA Undergrad,3/16/23,OMNI44,CLICC Circ Desk,
3/16/23,-1,UCLA Undergrad,3/16/23,UHDMI19,CLICC Circ Desk,
3/16/23,-1,UCLA Undergrad,3/16/23,UVGA14,CLICC Circ Desk,
3/16/23,-1,UCLA Undergrad,3/16/23,WALLADPT05,SEL Boelter Circ Desk,ADP-BOE-03
3/16/23,-1,UCLA Undergrad,3/16/23,WALLADPT07,SEL Boelter Circ Desk,ADP-BOE-05
3/16/23,-1,UCLA Undergrad,3/16/23,WALLADPT23,SEL Boelter Circ Desk,ADP-BIO-07
3/16/23,-1,UCLA Undergrad,3/16/23,WALLADPT24,CLICC Circ Desk,ADP-YRL-01
3/16/23,-1,UCLA Undergrad,3/16/23,WALLADPT26,CLICC Circ Desk,ADP-YRL-03
3/16/23,-1,UCLA Undergrad,3/16/23,WALLADPT29,CLICC Circ Desk,
3/16/23,-1,UCLA Undergrad,3/16/23,WALLADPT30,CLICC Circ Desk,
3/16/23,-1,UCLA Undergrad,3/16/23,WALLADPT31,CLICC Circ Desk,
3/16/23,-1,UCLA Undergrad,3/16/23,WALLADPT35,CLICC Circ Desk,
3/16/23,-1,UCLA Undergrad,3/16/23,WALLADPT39,CLICC Circ Desk,
3/16/23,-1,UCLA Undergrad,3/16/23,WALLADPT41,CLICC Circ Desk,
3/16/23,-1,UCLA Undergrad,3/16/23,WALLADPT43,CLICC Circ Desk,
3/16/23,-1,UCLA Undergrad,3/16/23,WALLADPT44,CLICC Circ Desk,
3/16/23,-1,UCLA Undergrad,3/16/23,WALLADPT45,CLICC Circ Desk,
3/16/23,-1,UCLA Undergrad,3/16/23,WALLADPT47,CLICC Circ Desk,
3/16/23,-1,UCLA Undergrad,3/17/23,IPHONE42,Default Circulation Desk,IPH-LOC-04
3/16/23,-1,UCLA Undergrad,3/17/23,MACUSBC17,Default Circulation Desk,USBC-LOC-06
3/16/23,-1,UCLA Undergrad,3/19/23,CALC02,CLICC Circ Desk,CAL-POW-01
3/16/23,-1,UCLA Undergrad,3/19/23,CALC03,CLICC Circ Desk,CAL-POW-02
3/16/23,-1,UCLA Undergrad,3/19/23,CALC09,CLICC Circ Desk,
3/16/23,-1,UCLA Undergrad,3/19/23,CALC10,CLICC Circ Desk,
3/16/23,-1,UCLA Undergrad,3/23/23,CBK-103,CLICC Circ Desk,CBCR-24
3/16/23,-1,UCLA Undergrad,3/23/23,CBK-106,CLICC Circ Desk,CBCR-27
3/16/23,-1,UCLA Undergrad,3/23/23,CBK-128,CLICC Circ Desk,CART-04
3/16/23,-1,UCLA Undergrad,3/23/23,CBK098,CLICC Circ Desk,CYRL-24
3/16/23,-1,UCLA Undergrad,3/23/23,CBK195,Biomed Circ Desk,CBK-BIO-06
3/16/23,-1,UCLA Undergrad,3/23/23,CBK367,CLICC Circ Desk,CBK-CLICC-118
3/16/23,-1,UCLA Undergrad,3/23/23,CBK373,Default Circulation Desk,CBK-CLICC-124
3/16/23,-1,UCLA Undergrad,3/23/23,CBK397,CLICC Circ Desk,CBK-CLICC-148
3/16/23,-1,UCLA Undergrad,3/23/23,CLICC-ML-0019,CLICC Circ Desk,ITS MacBook 152
3/16/23,-1,UCLA Undergrad,3/23/23,CLICC-ML-0071,CLICC Circ Desk,ITS MacBook 23
3/16/23,-1,UCLA Undergrad,3/23/23,CLICC-ML-0090,CLICC Circ Desk,ITS MacBook 53
3/16/23,-1,UCLA Undergrad,3/23/23,CLICC-ML-0101,CLICC Circ Desk,ITS MacBook 54
3/16/23,-1,UCLA Undergrad,3/23/23,CLICC-ML-0122,CLICC Circ Desk,ITS MacBook 82
3/16/23,-1,UCLA Undergrad,3/23/23,CLICC-ML-0137,CLICC Circ Desk,ITS MacBook 60
3/16/23,-1,UCLA Undergrad,3/23/23,CLICC-ML-2029,CLICC Circ Desk,CLICC-ML-2029
3/16/23,-1,UCLA Undergrad,3/23/23,CLICC-ML-2061,CLICC Circ Desk,CLICC-ML-2061
3/16/23,-1,UCLA Undergrad,3/23/23,CLICC-ML-2074,CLICC Circ Desk,CLICC-ML-2074
3/16/23,-1,UCLA Undergrad,3/23/23,CLICC-ML-2088,CLICC Circ Desk,CLICC-ML-2088
3/16/23,-1,UCLA Undergrad,3/23/23,CLICC-ML-2097,CLICC Circ Desk,CLICC-ML-2097
3/16/23,-1,UCLA Undergrad,3/23/23,CLICC-MM-0017,CLICC Circ Desk,ITS iPad 127
3/16/23,-1,UCLA Undergrad,3/23/23,CLICC-MM-0050,CLICC Circ Desk,ITS iPad 276
3/16/23,-1,UCLA Undergrad,3/23/23,CLICC-MM-070,CLICC Circ Desk,
3/16/23,-1,UCLA Undergrad,3/23/23,HP-028,CLICC Circ Desk,WL-BCR-18
3/16/23,-1,UCLA Undergrad,3/23/23,HP-036,CLICC Circ Desk,WL-SEL-01
3/16/23,-1,UCLA Undergrad,3/23/23,HP-100,CLICC Circ Desk,WL-POW-09
3/16/23,-1,UCLA Undergrad,3/23/23,HP160,CLICC Circ Desk,WL-LAB-09
3/16/23,-1,UCLA Undergrad,3/27/23,CLICC-ML-0098,CLICC Circ Desk,ITS MacBook 161
3/16/23,-1,UCLA Undergrad,3/30/23,CLICC-MM-0103,CLICC Circ Desk,ITS iPad 242
3/16/23,-1,UCLA Undergrad,3/30/23,CLICC-MM-0237,CLICC Circ Desk,ITS iPad 282
3/16/23,5.53465E+15,UCLA Staff,3/30/23,HP-163,CLICC Circ Desk,WL-LAB-12
3/16/23,5.55607E+15,UCLA Graduate,3/27/23,CLICC-ML-0112,CLICC Circ Desk,ITS MacBook 153
3/16/23,5.55983E+15,UCLA Undergrad,3/23/23,CLICC-MM-0021,CLICC Circ Desk,ITS iPad 101
3/16/23,5.56101E+15,UCLA Undergrad,3/23/23,CLICC-ML-2031,CLICC Circ Desk,CLICC-ML-2031
3/16/23,5.56423E+15,UCLA Undergrad,3/30/23,HP-121,CLICC Circ Desk,WL-PC2-10
3/16/23,5.56645E+15,UCLA Undergrad,3/30/23,HP-086,CLICC Circ Desk,WL-RC2-16
3/16/23,6.20027E+15,UCLA Graduate,3/30/23,CLICC-ML-0126,CLICC Circ Desk,ITS MacBook 9
3/16/23,6.20117E+15,UCLA Undergrad,3/16/23,MACUSBC23,CLICC Circ Desk,USBC-POW-06
3/16/23,9.29768E+15,UCLA Undergrad,3/16/23,IPHONE48,CLICC Circ Desk,IPH-POW-04
3/16/23,9.29768E+15,UCLA Undergrad,3/16/23,WALLADPT12,CLICC Circ Desk,ADP-POW-01
3/16/23,9.39945E+15,UCLA Undergrad,3/23/23,CLICC-ML-0064,CLICC Circ Desk,ITS MacBook 130
3/16/23,9.40153E+15,UCLA Undergrad,3/23/23,CLICC-MM-0121,CLICC Circ Desk,ITS iPad 188
3/16/23,9.40156E+15,UCLA Undergrad,3/23/23,CLICC-MM-0001,CLICC Circ Desk,ITS iPad 304
3/16/23,9.4072E+15,UCLA Undergrad,3/23/23,CLICC-ML-0083,CLICC Circ Desk,ITS MacBook 124
3/16/23,9.9388E+15,UCLA Graduate,3/30/23,CLICC-MM-0234,CLICC Circ Desk,ITS iPad 69
3/17/23,-1,,3/17/23,CBK-114,Default Circulation Desk,2019
3/17/23,-1,,3/17/23,CBK-253,Default Circulation Desk,CBK-CLICC-04
3/17/23,-1,,3/17/23,FAC482,CLICC Circ Desk,ITS iPad 82
3/17/23,-1,,3/17/23,FAC517C,CLICC Circ Desk,CLICC Faculty iPad Charger 117
3/17/23,-1,,3/17/23,HP-036,CLICC Circ Desk,WL-SEL-01
3/17/23,-1,,3/17/23,IPADK068,CLICC Circ Desk,CLICC iPad Keyboard 68
3/17/23,-1,UCLA Graduate,3/17/23,HDST15,CLICC Circ Desk,HDS-POW-04
3/17/23,-1,UCLA Graduate,3/17/23,HPUSBC07,SEL Boelter Circ Desk,
3/17/23,-1,UCLA Graduate,3/17/23,IPHONE01,Music Circ Desk,IPH-MUS-01
3/17/23,-1,UCLA Graduate,3/17/23,IPHONE34,CLICC Circ Desk,IPH-YRL-10
3/17/23,-1,UCLA Graduate,3/17/23,IPHONE46,CLICC Circ Desk,IPH-POW-02
3/17/23,-1,UCLA Graduate,3/17/23,IPHONE52,CLICC Circ Desk,IPH-POW-08
3/17/23,-1,UCLA Graduate,3/17/23,MACUSBC24,CLICC Circ Desk,USBC-POW-07
3/17/23,-1,UCLA Graduate,3/17/23,MACUSBC30,CLICC Circ Desk,
3/17/23,-1,UCLA Graduate,3/17/23,UHDMI19,CLICC Circ Desk,
3/17/23,-1,UCLA Graduate,3/17/23,WALLADPT41,CLICC Circ Desk,
3/17/23,-1,UCLA Graduate,3/17/23,WALLADPT43,CLICC Circ Desk,
3/17/23,-1,UCLA Graduate,3/17/23,WALLADPT44,CLICC Circ Desk,
3/17/23,-1,UCLA Graduate,3/18/23,IPHONE58,Biomed Circ Desk,IPH-BIO-02
3/17/23,-1,UCLA Graduate,3/18/23,WALLADPT21,Biomed Circ Desk,ADP-BIO-05
3/17/23,-1,UCLA Graduate,3/24/23,CBK029,Management Circ Desk,CBK-029
3/17/23,-1,UCLA Graduate,3/24/23,CBK198,Biomed Circ Desk,CBK-BIO-09
3/17/23,-1,UCLA Graduate,3/24/23,CBK361,CLICC Circ Desk,CBK-CLICC-112
3/17/23,-1,UCLA Graduate,3/24/23,CLICC-MM-0220,CLICC Circ Desk,ITS iPad 14
3/17/23,-1,UCLA Graduate,3/24/23,CLICC-MM-062,CLICC Circ Desk,
3/17/23,-1,UCLA Music Undergrad,3/17/23,IPHONE02,Music Circ Desk,IPH-MUS-02
3/17/23,-1,UCLA Music Undergrad,3/17/23,OMNI24,Music Circ Desk,OMN-MUS-04
3/17/23,-1,UCLA Staff,3/17/23,IPHONE52,CLICC Circ Desk,IPH-POW-08
3/17/23,-1,UCLA Staff,3/17/23,UVGA20,CLICC Circ Desk,
3/17/23,-1,UCLA Staff,3/17/23,WALLADPT47,CLICC Circ Desk,
3/17/23,-1,UCLA Staff,3/24/23,CBK190,Biomed Circ Desk,CBK-BIO-01
3/17/23,-1,UCLA Undergrad,3/17/23,ANDROID22,CLICC Circ Desk,AND-POW-01
3/17/23,-1,UCLA Undergrad,3/17/23,BOEIPHONE04,SEL Boelter Circ Desk,BOE-IPHONE-04
3/17/23,-1,UCLA Undergrad,3/17/23,HDMIC09,CLICC Circ Desk,HDMC-YRL-01
3/17/23,-1,UCLA Undergrad,3/17/23,HDST08,CLICC Circ Desk,HDS-YRL-02
3/17/23,-1,UCLA Undergrad,3/17/23,HPUSBC01,SEL Boelter Circ Desk,HPUS-BOE-01
3/17/23,-1,UCLA Undergrad,3/17/23,HPUSBC05,SEL Boelter Circ Desk,HPUS-BOE-05
3/17/23,-1,UCLA Undergrad,3/17/23,HPUSBC06,SEL Boelter Circ Desk,
3/17/23,-1,UCLA Undergrad,3/17/23,HPUSBC07,SEL Boelter Circ Desk,
3/17/23,-1,UCLA Undergrad,3/17/23,HPUSBC10,SEL Boelter Circ Desk,
3/17/23,-1,UCLA Undergrad,3/17/23,HPUSBC12,SEL Boelter Circ Desk,
3/17/23,-1,UCLA Undergrad,3/17/23,IPHONE02,Music Circ Desk,IPH-MUS-02
3/17/23,-1,UCLA Undergrad,3/17/23,IPHONE17,SEL Boelter Circ Desk,IPH-BOE-01
3/17/23,-1,UCLA Undergrad,3/17/23,IPHONE18,SEL Boelter Circ Desk,IPH-BOE-02
3/17/23,-1,UCLA Undergrad,3/17/23,IPHONE21,SEL Boelter Circ Desk,IPH-BOE-05
3/17/23,-1,UCLA Undergrad,3/17/23,IPHONE25,CLICC Circ Desk,IPH-YRL-01
3/17/23,-1,UCLA Undergrad,3/17/23,IPHONE33,CLICC Circ Desk,IPH-YRL-09
3/17/23,-1,UCLA Undergrad,3/17/23,IPHONE34,CLICC Circ Desk,IPH-YRL-10
3/17/23,-1,UCLA Undergrad,3/17/23,IPHONE41,Default Circulation Desk,IPH-LOC-03
3/17/23,-1,UCLA Undergrad,3/17/23,IPHONE52,CLICC Circ Desk,IPH-POW-08
3/17/23,-1,UCLA Undergrad,3/17/23,IPHONE54,CLICC Circ Desk,IPH-POW-10
3/17/23,-1,UCLA Undergrad,3/17/23,IPHONE57,Biomed Circ Desk,IPH-BIO-01
3/17/23,-1,UCLA Undergrad,3/17/23,IPHONE58,Biomed Circ Desk,IPH-BIO-02
3/17/23,-1,UCLA Undergrad,3/17/23,IPHONE60,Biomed Circ Desk,IPH-BIO-04
3/17/23,-1,UCLA Undergrad,3/17/23,IPHONE74,Default Circulation Desk,
3/17/23,-1,UCLA Undergrad,3/17/23,MACCHRG42,CLICC Circ Desk,MAGT-YRL-04
3/17/23,-1,UCLA Undergrad,3/17/23,MACCHRG53,CLICC Circ Desk,MAGT-POW-07
3/17/23,-1,UCLA Undergrad,3/17/23,MACUSBC09,CLICC Circ Desk,USBC-YRL-05
3/17/23,-1,UCLA Undergrad,3/17/23,MACUSBC12,Default Circulation Desk,USBC-LOC-01
3/17/23,-1,UCLA Undergrad,3/17/23,MACUSBC16,Default Circulation Desk,USBC-LOC-05
3/17/23,-1,UCLA Undergrad,3/17/23,MACUSBC17,Default Circulation Desk,USBC-LOC-06
3/17/23,-1,UCLA Undergrad,3/17/23,MACUSBC24,CLICC Circ Desk,USBC-POW-07
3/17/23,-1,UCLA Undergrad,3/17/23,MACUSBC25,CLICC Circ Desk,USBC-POW-08
3/17/23,-1,UCLA Undergrad,3/17/23,MACUSBC30,CLICC Circ Desk,
3/17/23,-1,UCLA Undergrad,3/17/23,OMNI11,SEL Boelter Circ Desk,OMN-BOE-01
3/17/23,-1,UCLA Undergrad,3/17/23,OMNI15,SEL Boelter Circ Desk,OMN-BOE-05
3/17/23,-1,UCLA Undergrad,3/17/23,OMNI20,SEL Boelter Circ Desk,OMN-BOE-10
3/17/23,-1,UCLA Undergrad,3/17/23,OMNI24,Music Circ Desk,OMN-MUS-04
3/17/23,-1,UCLA Undergrad,3/17/23,OMNI44,CLICC Circ Desk,
3/17/23,-1,UCLA Undergrad,3/17/23,UHDMI12,CLICC Circ Desk,
3/17/23,-1,UCLA Undergrad,3/17/23,UVGA20,CLICC Circ Desk,
3/17/23,-1,UCLA Undergrad,3/17/23,WALLADPT05,SEL Boelter Circ Desk,ADP-BOE-03
3/17/23,-1,UCLA Undergrad,3/17/23,WALLADPT07,SEL Boelter Circ Desk,ADP-BOE-05
3/17/23,-1,UCLA Undergrad,3/17/23,WALLADPT08,SEL Boelter Circ Desk,ADP-BOE-06
3/17/23,-1,UCLA Undergrad,3/17/23,WALLADPT17,Biomed Circ Desk,ADP-BIO-01
3/17/23,-1,UCLA Undergrad,3/17/23,WALLADPT22,Biomed Circ Desk,ADP-BIO-06
3/17/23,-1,UCLA Undergrad,3/17/23,WALLADPT23,Biomed Circ Desk,ADP-BIO-07
3/17/23,-1,UCLA Undergrad,3/17/23,WALLADPT30,CLICC Circ Desk,
3/17/23,-1,UCLA Undergrad,3/17/23,WALLADPT31,CLICC Circ Desk,
3/17/23,-1,UCLA Undergrad,3/17/23,WALLADPT39,CLICC Circ Desk,
3/17/23,-1,UCLA Undergrad,3/17/23,WALLADPT44,CLICC Circ Desk,
3/17/23,-1,UCLA Undergrad,3/17/23,WALLADPT46,CLICC Circ Desk,
3/17/23,-1,UCLA Undergrad,3/18/23,IPHONE58,Biomed Circ Desk,IPH-BIO-02
3/17/23,-1,UCLA Undergrad,3/18/23,WALLADPT21,Biomed Circ Desk,ADP-BIO-05
3/17/23,-1,UCLA Undergrad,3/20/23,CALC07,CLICC Circ Desk,CAL-POW-06
3/17/23,-1,UCLA Undergrad,3/24/23,CBK-123,CLICC Circ Desk,CBIO-09
3/17/23,-1,UCLA Undergrad,3/24/23,CBK-128,CLICC Circ Desk,CART-04
3/17/23,-1,UCLA Undergrad,3/24/23,CBK-301,CLICC Circ Desk,CBK-CLICC-52
3/17/23,-1,UCLA Undergrad,3/24/23,CBK018,CLICC Circ Desk,CBK-018
3/17/23,-1,UCLA Undergrad,3/24/23,CBK038,CLICC Circ Desk,CPOW-04
3/17/23,-1,UCLA Undergrad,3/24/23,CBK208,Biomed Circ Desk,CBK-BIO-19
3/17/23,-1,UCLA Undergrad,3/24/23,CBK213,SEL Boelter Circ Desk,CBK-BOE-04
3/17/23,-1,UCLA Undergrad,3/24/23,CBK362,CLICC Circ Desk,CBK-CLICC-113
3/17/23,-1,UCLA Undergrad,3/24/23,CBK397,CLICC Circ Desk,CBK-CLICC-148
3/17/23,-1,UCLA Undergrad,3/24/23,CBK413,CLICC Circ Desk,CBK-CLICC-164
3/17/23,-1,UCLA Undergrad,3/24/23,CLICC-ML-0006,CLICC Circ Desk,ITS MacBook 64
3/17/23,-1,UCLA Undergrad,3/24/23,CLICC-ML-0044,CLICC Circ Desk,ITS MacBook 25
3/17/23,-1,UCLA Undergrad,3/24/23,CLICC-ML-0061,CLICC Circ Desk,ITS MacBook 168
3/17/23,-1,UCLA Undergrad,3/24/23,CLICC-ML-0088,CLICC Circ Desk,ITS MacBook 134
3/17/23,-1,UCLA Undergrad,3/24/23,CLICC-ML-2021,CLICC Circ Desk,CLICC-ML-2021
3/17/23,-1,UCLA Undergrad,3/24/23,CLICC-ML-2036,CLICC Circ Desk,CLICC-ML-2036
3/17/23,-1,UCLA Undergrad,3/24/23,CLICC-ML-2074,CLICC Circ Desk,CLICC-ML-2074
3/17/23,-1,UCLA Undergrad,3/24/23,CLICC-ML-2082,CLICC Circ Desk,CLICC-ML-2082
3/17/23,-1,UCLA Undergrad,3/24/23,CLICC-ML-2089,CLICC Circ Desk,CLICC-ML-2089
3/17/23,-1,UCLA Undergrad,3/24/23,CLICC-MM-0007,CLICC Circ Desk,ITS iPad 18
3/17/23,-1,UCLA Undergrad,3/24/23,CLICC-MM-001,CLICC Circ Desk,
3/17/23,-1,UCLA Undergrad,3/24/23,CLICC-MM-0033,CLICC Circ Desk,ITS iPad 143
3/17/23,-1,UCLA Undergrad,3/24/23,CLICC-MM-0054,CLICC Circ Desk,ITS iPad 245
3/17/23,-1,UCLA Undergrad,3/24/23,CLICC-MM-0124,CLICC Circ Desk,ITS iPad 257
3/17/23,-1,UCLA Undergrad,3/24/23,CLICC-MM-0213,CLICC Circ Desk,ITS iPad 33
3/17/23,-1,UCLA Undergrad,3/24/23,HP-022,CLICC Circ Desk,WL-BCR-12
3/17/23,-1,UCLA Undergrad,3/24/23,HP101,CLICC Circ Desk,WL-POW-10
3/17/23,-1,UCLA Undergrad,3/24/23,HP125,CLICC Circ Desk,WL-PC2-14
3/17/23,-1,UCLA Undergrad,3/24/23,HP151,CLICC Circ Desk,WL-LTL-05
3/17/23,-1,UCLA Undergrad,3/24/23,HP160,CLICC Circ Desk,WL-LAB-09
3/17/23,1.85375E+15,UCLA Staff,3/24/23,HP157,CLICC Circ Desk,WL-LAB-06
3/17/23,5.54315E+15,UCLA Graduate,3/31/23,CBK388,CLICC Circ Desk,CBK-CLICC-139
3/17/23,5.55238E+15,UCLA Staff,3/24/23,CBK-103,CLICC Circ Desk,CBCR-24
3/17/23,5.55533E+15,UCLA Graduate,3/30/23,CBK222,SEL Boelter Circ Desk,CBK-BOE-13
3/17/23,5.55563E+15,UCLA Graduate,3/31/23,CLICC-MM-0073,CLICC Circ Desk,ITS iPad 124
3/17/23,5.55917E+15,UCLA Undergrad,3/24/23,FAC906,CLICC Circ Desk,ITS iPad 294
3/17/23,5.56002E+15,UCLA Undergrad,3/17/23,IPHONE66,Default Circulation Desk,
3/17/23,5.56177E+15,UCLA Graduate,3/24/23,CBK-094,CLICC Circ Desk,CYRL-20
3/17/23,5.56468E+15,UCLA Undergrad,3/24/23,CLICC-ML-2041,CLICC Circ Desk,CLICC-ML-2041
3/17/23,5.56912E+15,UCLA Undergrad,3/17/23,MACCHRG35,SEL Boelter Circ Desk,MAGT-BOE-04
